,SecurityDescription,Ticker,AssetClass,Sector,Type,SharesPar,PriceBase,PriceLocal,Value,PctofPortfolio,Currency_trades,TradeData,EffectiveDate,filename,first_word_SecurityDescription,first_word_LongName,Symbol,ExchangeRate,Exchange,Ticker_to_CAD,Ticker_from_CAD,EXPIRY_DATE,STRIKE,OptPC,RATE_Q,RATE,HVOL_trades,TERM_DAYS,TERM_YEARS,SymbolYahoo,RISK_MULTIPLIER,RISK_UNITS,Country,exp_codes,parse_handle,parse_cents,OptionTicker,TickerYahoo,CADUSD=X,CADHKD=X,CADBRL=X,CADEUR=X,CADSEK=X,CADJPY=X,CADCHF=X,USD,HKD,BRL,EUR,SEK,JPY,CHF,UNDERLYING_SPOT,HVOL,Currency,PRICE_PUT,PRICE_CALL,DELTA_PUT,DELTA_CALL,DELTA,PRICE,DELTA_POS,DELTA_DOLLARS,GAMMA,GAMMA_MOVE_PCT,GAMMA_MOVE_PRICE,VaR_025,POSVaR_025,WEIGHT_RISK_POSVaR025,WEIGHT_DELTA_DOLLARS
284,Manchester United Plc,MANU US Equity,Equity,Consumer Discretionary,Purchase,24132,18.59,14.89,449569,0.0159,USD,2021-07-07,2021-07-08,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MANCHESTER,MANCHESTER,MANU,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.1489,C,0.01,0.01,0.2,10769,29.504109589041096,MANU,1,24132,United States,501231,00000,1489,MANU501231C000001489,MANU,0.8026906251907349,6.233610153198242,4.169074058532715,0.678879976272583,6.897200107574463,88.77400207519531,0.7418000102043152,1.2458100318908691,0.16038799285888672,,1.47284996509552,0.14491599798202515,0.011258999817073345,1.3470799922943115,14.849818229675293,0.34232160615609986,USD,0.004158704716004718,14.705515603138325,-0.0003289829269868427,0.9996710170730132,0.9996710170730132,14.705515603138325,24124.060984005955,358237.9205740901,4.3646929714901056e-05,-0.025,-0.37124545574188234,-0.37112332267884324,-8955.948022885845,3.611431268704701e-191,6.294314951087648e-96
285,Manchester United Plc,MANU US Equity,Equity,Consumer Discretionary,Purchase,12999,18.65,14.88,242889,0.0086,USD,2021-07-08,2021-07-09,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,MANCHESTER,MANCHESTER,MANU,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.14880000000000002,C,0.01,0.01,0.2,10768,29.5013698630137,MANU,1,12999,United States,501231,00000,14880000000000002,MANU501231C0000014880000000000002,MANU,0.8011729121208191,6.222489833831787,4.190013885498047,0.6789000034332275,6.908400058746338,88.62799835205078,0.7412700057029724,1.248170018196106,0.16067500412464142,,1.4719300270080566,0.14468100666999817,0.011278999969363213,1.3482400178909302,14.819999694824219,0.3374452385054102,USD,0.0037044468198983186,14.675342475137839,-0.00030356072136127174,0.9996964392786387,0.9996964392786387,14.675342475137839,12995.054014183024,192586.69652441665,4.117045160904249e-05,-0.025,-0.3704999923706055,-0.370387523439657,-4814.667417192101,1.941485191118654e-191,3.3837884090316734e-96
286,Manchester United Plc,MANU US Equity,Equity,Consumer Discretionary,Sell,-26361,22.62,17.65,-595180,-0.021099999999999997,USD,2021-09-20,2021-09-21,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,MANCHESTER,MANCHESTER,MANU,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.1765,C,0.01,0.01,0.2,10694,29.2986301369863,MANU,1,-26361,United States,501231,00000,1765,MANU501231C000001765,MANU,0.7834534645080566,6.095331192016602,4.141520977020264,0.6677299737930298,6.793600082397461,86.12300109863281,0.7297700047492981,1.2763999700546265,0.16402800381183624,,1.497230052947998,0.1471240073442459,0.01160299964249134,1.369439959526062,17.780000686645508,0.22432446584671673,USD,3.0815364237994945e-05,17.604047866024374,-5.2106140195048205e-06,0.9999947893859805,0.9999947893859805,17.604047866024374,-26360.86264300383,-468696.15589317604,1.114140422809272e-06,-0.025,-0.44450001716613774,-0.44449770104839254,11717.403897336675,-4.724971461954562e-191,-8.235089174334313e-96
287,Manchester United Plc,MANU US Equity,Equity,Consumer Discretionary,Sell,-20679,18.89,15.65,-389787,-0.0138,USD,2021-05-24,2021-05-25,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,MANCHESTER,MANCHESTER,MANU,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.1565,C,0.01,0.01,0.2,10813,29.624657534246577,MANU,1,-20679,United States,501231,00000,1565,MANU501231C000001565,MANU,0.8287063837051392,6.43271017074585,4.439081192016602,0.6798999905586243,6.891200065612793,90.24099731445312,0.7434399724006653,1.2066999673843384,0.1554269939661026,,1.4696999788284302,0.14499199390411377,0.011075999587774277,1.3446500301361084,15.585351943969727,0.4154379564190539,USD,0.016476399327323442,15.445791283127194,-0.0007709048275970158,0.999229095172403,0.999229095172403,15.445791283127194,-20663.058459070122,-322041.0383234286,7.521679950991679e-05,-0.025,-0.3896337985992432,-0.3893334291250977,8051.025980877896,-3.2465269894596147e-191,-5.658328183500386e-96
288,Manchester United Plc,MANU US Equity,Equity,Consumer Discretionary,Sell,-10770,19.9,15.8,-214153,-0.0076,USD,2021-07-27,2021-07-28,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,MANCHESTER,MANCHESTER,MANU,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.158,C,0.01,0.01,0.2,10749,29.44931506849315,MANU,1,-10770,United States,501231,00000,158,MANU501231C00000158,MANU,0.7974482178688049,6.201553821563721,4.122722148895264,0.6751000285148621,6.874899864196777,87.94000244140625,0.7296000123023987,1.253999948501587,0.16121099889278412,,1.4805799722671509,0.1453240066766739,0.011365000158548355,1.3697199821472168,15.800000190734863,0.2835570084904048,USD,0.0007322097312111064,15.643197015179116,-8.359589739844648e-05,0.9999164041026015,0.9999164041026015,15.643197015179116,-10769.099672185019,-170151.77687456604,1.3757438821012658e-05,-0.025,-0.3950000047683716,-0.39496698442588085,4253.794422266737,-1.715316586022973e-191,-2.9896021934791537e-96
289,Roblox Corp,RBLX US Equity,Equity,Communication Services,Purchase,5105,85.71,68.32,437795,0.0155,USD,2021-04-01,2021-04-05,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ROBLOX,ROBLOX,RBLX,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.6831999999999999,C,0.01,0.01,0.2,10866,29.76986301369863,RBLX,1,5105,United States,501231,00000,6831999999999999,RBLX501231C000006831999999999999,RBLX,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,,,,,
290,Roblox Corp,RBLX US Equity,Equity,Communication Services,Purchase,1722,99.54,78.52,171434,0.0060999999999999995,USD,2021-07-20,2021-07-21,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ROBLOX,ROBLOX,RBLX,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.7852,C,0.01,0.01,0.2,10756,29.46849315068493,RBLX,1,1722,United States,501231,00000,7852,RBLX501231C000007852,RBLX,0.7845598459243774,6.0952911376953125,4.118222236633301,0.665145993232727,6.818900108337402,85.91699981689453,0.7206100225448608,1.2746000289916992,0.16401100158691406,,1.5031399726867676,0.14658699929714203,0.011637000367045403,1.3873640298843384,79.86000061035156,0.7328102928386394,USD,0.558128052934986,79.63523912340784,-0.0008117114239892789,0.9991882885760107,0.9991882885760107,79.63523912340784,1720.6022329278906,137407.2953717936,8.7495970958473e-06,-0.025,-1.996500015258789,-1.9948794334648303,-3435.1823844264377,1.3852162881159388e-191,2.4142748267999816e-96
291,Roblox Corp,RBLX US Equity,Equity,Communication Services,Purchase,763,107.32,88.96,81924,0.0029,USD,2021-05-24,2021-05-26,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,ROBLOX,ROBLOX,RBLX,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.8896,C,0.01,0.01,0.2,10813,29.624657534246577,RBLX,1,763,United States,501231,00000,8896,RBLX501231C000008896,RBLX,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,,,,,
292,Tesla Inc.,TSLA US Equity,Equity,Consumer Discretionary,Purchase,387,1067.08,865.72,412966,0.0146,USD,2021-10-20,2021-10-21,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,TESLA,TESLA,TSLA,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,8.657200000000001,C,0.01,0.01,0.2,10664,29.216438356164385,TSLA,1,387,United States,501231,00008,657200000000001,TSLA501231C00008657200000000001,TSLA,0.8094544410705566,6.292119979858398,4.517083168029785,0.6955000162124634,6.980400085449219,92.66999816894531,0.7466999888420105,1.2353999614715576,0.15889699757099152,,1.4370100498199463,0.14316099882125854,0.010781999677419662,1.3383100032806396,865.7999877929688,0.2924257998248572,USD,0.0536738368616099,857.2217179718604,-0.00010539170341033509,0.9998946082965897,0.9998946082965897,857.2217179718604,386.9592134107802,335029.2822474303,3.0388138733819696e-07,-0.025,-21.64499969482422,-21.642718491437066,-8375.732056186145,3.377462728536039e-191,5.8865343370762175e-96
293,Jack Henry & Associates Inc,JKHY US Equity,Equity,Information Technology,Purchase,1983,197.11,154.76,390970,0.0139,USD,2021-01-19,2021-01-20,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,JACK,JACK,JKHY,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.5475999999999999,C,0.01,0.01,0.2,10938,29.96712328767123,JKHY,1,1983,United States,501231,00001,5475999999999999,JKHY501231C000015475999999999999,JKHY,0.784436821937561,6.080619812011719,4.151533126831055,0.6491000056266785,6.582900047302246,81.32282257080078,0.6987299919128418,1.2747999429702759,0.16442400217056274,,1.5397599935531616,0.1517920047044754,0.012294000014662743,1.4308300018310547,154.86688232421875,0.25132362631780647,USD,0.0018148517447743318,153.3257279459553,-2.6972370648415153e-05,0.9999730276293516,0.9999730276293516,153.3257279459553,1982.9465137890043,307092.74440618156,5.394948824980706e-07,-0.025,-3.871672058105469,-3.8715676299322523,-7677.318610155657,3.095831777682712e-191,5.395683542905669e-96
294,Jack Henry & Associates Inc,JKHY US Equity,Equity,Information Technology,Purchase,335,194.19,151.91,65070,0.0023,USD,2021-02-03,2021-02-04,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,JACK,JACK,JKHY,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.5191,C,0.01,0.01,0.2,10923,29.926027397260274,JKHY,1,335,United States,501231,00001,5191,JKHY501231C000015191,JKHY,0.7821605205535889,6.061679840087891,4.196946144104004,0.649399995803833,6.566699981689453,82.13700103759766,0.7020900249481201,1.2785099744796753,0.16493800282478333,,1.539180040359497,0.1521649956703186,0.01217000000178814,1.4239799976348877,148.5354461669922,0.24715904868759198,USD,0.001483291892360036,147.02236872620688,-2.3746217261559928e-05,0.9999762537827385,0.9999762537827385,147.02236872620688,334.9920450172174,49758.192869025515,5.072632868658875e-07,-0.025,-3.7133861541748048,-3.7132979753008897,-1243.954821725798,5.0161717425744274e-192,8.742618224578375e-97
295,Jack Henry & Associates Inc,JKHY US Equity,Equity,Information Technology,Sell,-2318,211.55,171.63,-490345,-0.0174,USD,2021-10-20,2021-10-21,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,JACK,JACK,JKHY,1.0,NMS,USDCAD=X,CADUSD=X,2050-12-31,1.7163,C,0.01,0.01,0.2,10664,29.216438356164385,JKHY,1,-2318,United States,501231,00001,7163,JKHY501231C000017163,JKHY,0.8094544410705566,6.292119979858398,4.517083168029785,0.6955000162124634,6.980400085449219,92.66999816894531,0.7466999888420105,1.2353999614715576,0.15889699757099152,,1.4370100498199463,0.14316099882125854,0.010781999677419662,1.3383100032806396,171.0800018310547,0.16197315876618681,USD,1.7613270619648512e-07,169.3687091064604,-6.080242487111158e-09,0.9999999939197575,0.9999999939197575,169.3687091064604,-2317.9999859059976,-396563.4418331828,2.380259630205839e-10,-0.025,-4.277000045776368,-4.27700001977117,9914.086045829572,-3.997794566811348e-191,-6.967702349838595e-96
296,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Purchase,7596,50.91,40.64,386770,0.0137,USD,2021-09-03,2021-09-07,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.40640000000000004,C,0.01,0.01,0.2,10711,29.345205479452055,UBER,1,7596,United States,501231,00000,40640000000000004,UBER501231C0000040640000000000004,UBER,0.7966984510421753,6.1901679039001465,4.12640905380249,0.6708199977874756,6.827499866485596,87.57599639892578,0.7284299731254578,1.25518000125885,0.16152100265026093,,1.4904299974441528,0.1463800072669983,0.011416000314056873,1.372480034828186,40.31999969482422,0.3662643655032849,USD,0.018647539806090102,39.9334380756527,-0.0004655091112286966,0.9995344908887713,0.9995344908887713,39.9334380756527,7592.463992791107,306128.1458723013,2.079223651878629e-05,-0.025,-1.0079999923706056,-1.0075307594079264,-7653.203648462609,3.086107566858873e-191,5.378735345562769e-96
297,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Purchase,4641,66.17,51.21,307348,0.0109,USD,2020-12-02,2020-12-03,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.5121,C,0.01,0.01,0.2,10986,30.0986301369863,UBER,1,4641,United States,501231,00000,5121,UBER501231C000005121,UBER,0.7732157707214355,5.993312835693359,4.022658824920654,0.6402000188827515,6.559100151062012,80.64600372314453,0.6951000094413757,1.2933000326156616,0.16682599484920502,,1.5611599683761597,0.15239299833774567,0.012393999844789505,1.4376200437545776,53.09000015258789,0.4853687798966431,USD,0.11776975219278676,52.697208938328046,-0.0010507132617777867,0.9989492867382223,0.9989492867382223,52.697208938328046,4636.12363975209,246131.80474185478,2.492342267682402e-05,-0.025,-1.3272500038146973,-1.3258554450462232,-6153.295120459522,2.4812786258706975e-191,4.324587123669486e-96
298,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Purchase,2430,73.96,59.29,179842,0.0064,USD,2021-03-15,2021-03-16,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.5929,C,0.01,0.01,0.2,10883,29.816438356164383,UBER,1,2430,United States,501231,00000,5929,UBER501231C000005929,UBER,0.8019696474075317,6.224568843841553,4.449520111083984,0.6709920167922974,6.802700042724609,87.49199676513672,0.7452399730682373,1.2469300031661987,0.1606220006942749,,1.489959955215454,0.14692899584770203,0.011427000164985657,1.34142005443573,60.189998626708984,0.504321848339372,USD,0.15786825199921278,59.75673206245598,-0.001122499966987121,0.9988775000330129,0.9988775000330129,59.75673206245598,2427.2723250802214,146097.51791322726,2.2584846231331847e-05,-0.025,-1.5047499656677248,-1.5030608842647069,-3652.4379487632377,1.472823265773809e-191,2.566963848618687e-96
299,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Purchase,2606,67.56,55.03,176183,0.0062,USD,2021-05-03,2021-05-04,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.5503,C,0.01,0.01,0.2,10834,29.682191780821917,UBER,1,2606,United States,501231,00000,5503,UBER501231C000005503,UBER,0.8143919110298157,6.32305908203125,4.419475078582764,0.6769000291824341,6.890600204467773,88.95999908447266,0.7433099746704102,1.227910041809082,0.15808899700641632,,1.4768099784851074,0.1450349986553192,0.011233000084757805,1.3449000120162964,54.849998474121094,0.5102342972212961,USD,0.1531524814892556,54.45448194485981,-0.0011578362270154106,0.9988421637729846,0.9988421637729846,54.45448194485981,2602.982678792398,142773.59595992666,2.5258871310755982e-05,-0.025,-1.3712499618530274,-1.3696622794083366,-3569.3399001381254,1.43931448586506e-191,2.508561846917191e-96
300,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Purchase,2227,73.5,58.65,163795,0.0058,USD,2021-04-19,2021-04-20,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.5865,C,0.01,0.01,0.2,10848,29.720547945205478,UBER,1,2227,United States,501231,00000,5865,UBER501231C000005865,UBER,0.7988751530647278,6.207240104675293,4.46457576751709,0.6673300266265869,6.7453999519348145,86.83999633789062,0.7352799773216248,1.2517600059509277,0.16106699407100677,,1.4981800317764282,0.14817899465560913,0.011509000323712826,1.3595999479293823,57.849998474121094,0.49806888477429345,USD,0.14954046163135365,57.41477945814428,-0.0011453717240248239,0.9988546282759752,0.9988546282759752,57.41477945814428,2224.449257170597,128684.38613307883,2.427624404199465e-05,-0.025,-1.4462499618530273,-1.4445934684670125,-3217.109654276037,1.2972797933412416e-191,2.2610114928954194e-96
301,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Purchase,2097,69.66,55.76,146187,0.0052,USD,2021-04-21,2021-04-22,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.5576,C,0.01,0.01,0.2,10846,29.715068493150685,UBER,1,2097,United States,501231,00000,5576,UBER501231C000005576,UBER,0.792927086353302,6.153429985046387,4.413059234619141,0.6585999727249146,6.689799785614014,85.72000122070312,0.7262600064277649,1.2611500024795532,0.1624789983034134,,1.5175399780273438,0.14928199350833893,0.01165900006890297,1.376579999923706,55.77000045776367,0.5014724362791079,USD,0.14514200260352983,55.35919691325994,-0.0011343168451577426,0.9988656831548423,0.9988656831548423,55.35919691325994,2094.6213375757043,116817.03295543858,2.4791797031128837e-05,-0.025,-1.3942500114440919,-1.3926684905982256,-2920.425824784479,1.1776438535158991e-191,2.0524996234200886e-96
302,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Sell,-3916,52.38,41.75,-205078,-0.0073,USD,2021-08-04,2021-08-05,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.4175,C,0.01,0.01,0.2,10741,29.427397260273974,UBER,1,-3916,United States,501231,00000,4175,UBER501231C000004175,UBER,0.7978744506835938,6.204729080200195,4.144305229187012,0.671999990940094,6.862100124359131,86.95099639892578,0.7204999923706055,1.2533299922943115,0.16114099323749542,,1.487529993057251,0.14566299319267273,0.011494999751448631,1.3865100145339966,41.810001373291016,0.3882667931667393,USD,0.02848115433677767,41.422209315519375,-0.0005942103781884807,0.9994057896218115,0.9994057896218115,41.422209315519375,-3913.673072159014,-163630.67652158043,2.3674669931205387e-05,-0.025,-1.0452500343322755,-1.0446289362069994,4090.7669141866095,-1.6495767404103067e-191,-2.8750251007370934e-96
303,Uber Technologies Inc.,UBER US Equity,Equity,Industrials,Sell,-2155,58.81,46.71,-126703,-0.0045000000000000005,USD,2021-10-06,2021-10-07,Z:\truequant\2021-10-26\sells_BDEQ.xlsx,UBER,UBER,UBER,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,0.4671,C,0.01,0.01,0.2,10678,29.254794520547946,UBER,1,-2155,United States,501231,00000,4671,UBER501231C000004671,UBER,0.7947419881820679,6.186319828033447,4.3498430252075195,0.6848999857902527,6.945899963378906,88.59600067138672,0.7377399802207947,1.258270025253296,0.16161499917507172,,1.4590100049972534,0.1439010053873062,0.011284000240266323,1.3551599979400635,47.0099983215332,0.37065958972670193,USD,0.022744321926678066,46.56700713803835,-0.00047638099364020613,0.9995236190063598,0.9995236190063598,46.56700713803835,-2153.9733989587053,-101258.2858696759,1.8030557008810646e-05,-0.025,-1.1752499580383302,-1.1746900914865817,2531.4571471535833,-1.0207946130610296e-191,-1.7791291933853002e-96
304,Fleetcor Technologies Inc.,FLT US Equity,Equity,Information Technology,Purchase,1201,318.29,247.47,382330,0.013600000000000001,USD,2021-02-01,2021-02-02,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,FLEETCOR,FLEETCOR,FLT,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,2.4747,C,0.01,0.01,0.2,10925,29.931506849315067,FLT,1,1201,United States,501231,00002,4747,FLT501231C000024747,FLT,0.781115710735321,6.054930210113525,4.273313999176025,0.6441799998283386,6.5432000160217285,81.75700378417969,0.696150004863739,1.2802200317382812,0.1651179939508438,,1.5520199537277222,0.15275199711322784,0.012223999947309494,1.4360300302505493,249.77000427246094,0.41850570978602014,USD,0.2768165566376323,247.5795169047923,-0.0007848525835216215,0.9992151474164784,0.9992151474164784,247.5795169047923,1200.0573920471907,299738.3399388251,4.712261411861159e-06,-0.025,-6.244250106811524,-6.239349291052366,-7493.458498553891,3.021691312105044e-191,5.266465123144176e-96
305,Fleetcor Technologies Inc.,FLT US Equity,Equity,Information Technology,Purchase,843,357.48,291.18,301400,0.010700000000000001,USD,2021-05-03,2021-05-04,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,FLEETCOR,FLEETCOR,FLT,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,2.9118,C,0.01,0.01,0.2,10834,29.682191780821917,FLT,1,843,United States,501231,00002,9118,FLT501231C000029118,FLT,0.8143919110298157,6.32305908203125,4.419475078582764,0.6769000291824341,6.890600204467773,88.95999908447266,0.7433099746704102,1.227910041809082,0.15808899700641632,,1.4768099784851074,0.1450349986553192,0.011233000084757805,1.3449000120162964,293.44000244140625,0.2640592251383683,USD,0.006008596440347434,290.5428410841787,-4.285760184943843e-05,0.9999571423981506,0.9999571423981506,290.5428410841787,842.9638710416409,247359.32037647636,4.2201122651446145e-07,-0.025,-7.336000061035157,-7.335685657666026,-6183.98300941246,2.4936533294143057e-191,4.346154829286219e-96
306,Fleetcor Technologies Inc.,FLT US Equity,Equity,Information Technology,Purchase,230,330.71,274.13,76075,0.0027,USD,2021-05-24,2021-05-26,Z:\truequant\2021-10-26\buys_BDEQ.xlsx,FLEETCOR,FLEETCOR,FLT,1.0,NYQ,USDCAD=X,CADUSD=X,2050-12-31,2.7413,C,0.01,0.01,0.2,10813,29.624657534246577,FLT,1,230,United States,501231,00002,7413,FLT501231C000027413,FLT,0.8287063837051392,6.43271017074585,4.439081192016602,0.6798999905586243,6.891200065612793,90.24099731445312,0.7434399724006653,1.2066999673843384,0.1554269939661026,,1.4696999788284302,0.14499199390411377,0.011075999587774277,1.3446500301361084,273.0199890136719,0.26241219598843435,USD,0.005295594656381011,270.2920935984649,-4.1139060844839435e-05,0.9999588609391552,0.9999588609391552,270.2920935984649,229.9905380160057,62792.01416237836,4.395326614402244e-07,-0.025,-6.825499725341797,-6.825218930693959,-1569.8003540596105,6.330123924108944e-192,1.1032687799152857e-96
